Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
2	3	5	7	8	9	11	13	23	36	1	10	15	17	18	22	24	30	33	37	1	2	86	318	0	821	67182	0	44	5	1	0	0	
2	11	13	16	20	21	30	35	36	37	5	8	9	10	15	17	19	23	24	29	1	3	98	355	0	213	129	249	0	4	0	0	0	
3	4	6	14	19	21	22	24	34	35	0	1	8	9	12	16	18	26	31	33	0	0	62	508	22	124	0	226	7	0	1	0	0	
2	3	8	19	21	25	29	32	36	37	6	13	14	15	20	22	30	33	34	35	0	1	46	98	199	63	0	3	8	0	1	0	0	
3	6	12	13	17	18	22	27	31	38	1	2	7	16	19	21	23	24	25	28	2	2	78	107	0	177	95	175	0	3	0	0	0	
1	5	8	13	16	20	23	29	32	36	6	7	17	22	27	30	31	33	35	37	1	3	41	59	91	0	63	0	2	0	0	0	0	
6	9	18	21	26	31	33	36	37	38	0	1	13	15	22	25	27	34	35	39	2	0	43	772	0	40975	17501	342	23	5	0	0	0	
3	8	12	17	20	25	26	27	34	37	9	14	16	18	19	21	32	33	36	38	1	1	103	146	4026	54	57	0	4	0	0	0	0	
3	4	5	8	16	21	22	31	34	39	0	10	12	17	19	24	26	27	30	37	2	2	58	172	1970	0	0	0	11	0	1	0	0	
1	2	3	5	6	8	13	21	22	26	9	10	15	18	24	28	29	35	36	37	1	3	50	756	0	0	0	199	7	3	1	0	0	
2	3	5	7	16	23	24	33	35	37	6	8	9	13	15	18	19	22	31	34	0	0	93	156	0	1307	15467	1900	34	6	0	0	0	
1	5	8	10	11	16	17	18	32	35	0	3	9	13	21	22	26	27	28	33	1	1	91	377	7449	752	1023	2	126	0	1	0	0	
0	2	3	4	8	10	26	30	34	37	1	7	14	16	23	24	25	32	38	39	1	2	22	142	3889	0	0	98	0	1	0	0	0	
0	3	4	10	11	19	23	32	34	39	5	8	9	16	21	27	28	29	37	38	3	3	105	0	13331	28	0	678	2	1	0	1	0	
5	6	9	11	16	23	25	28	31	34	2	10	15	18	20	26	30	37	38	39	3	0	106	327	141	177	843	0	0	1	0	0	0	
11	12	16	19	23	25	26	29	37	39	5	6	15	18	20	24	27	31	33	35	2	1	108	53	0	40966	2601	345	13	2	0	0	0	
1	2	3	4	9	11	14	18	25	36	0	8	12	17	22	28	32	33	37	38	3	2	57	0	5940	20	0	1	0	1	0	0	0	
5	10	12	21	22	23	30	33	34	35	0	3	7	8	9	15	18	26	31	38	3	3	59	0	340	17	0	0	30	4	1	0	0	
2	4	7	12	15	18	21	22	26	34	0	3	13	20	23	29	30	32	37	39	2	0	54	451	135	78	0	96	0	0	0	0	0	
0	1	2	3	4	6	16	22	33	34	11	13	14	19	20	30	35	36	37	38	3	1	72	0	7070	0	0	307	20	2	1	0	0	
6	13	20	28	29	30	33	36	37	38	4	7	10	11	14	16	18	22	27	39	3	2	90	0	588	561	2304	1814	93	3	1	1	0	
0	6	11	20	24	26	30	32	34	37	3	4	7	13	14	16	17	19	23	27	0	3	53	74	5828	191	0	3	0	2	1	0	0	
1	2	4	6	11	18	19	23	26	31	9	12	16	20	22	25	29	32	34	39	0	0	71	588	0	260	20635	0	5	1	0	0	0	
1	2	4	7	26	27	31	32	36	39	5	8	9	10	13	16	19	20	21	22	0	1	91	347	637	627	274	3	7	3	1	0	0	
1	4	8	15	17	20	27	32	33	34	6	12	18	21	22	23	25	28	38	39	0	2	31	73	0	103	92	0	58	3	1	0	0	
2	8	14	20	22	25	26	34	38	39	3	6	7	10	12	27	29	30	36	37	0	3	53	74	0	111	811	0	94	1	0	0	0	
3	6	7	11	18	26	35	36	38	39	1	4	8	9	10	12	17	19	25	30	2	0	17	551	0	87847	0	5	330	3	1	0	0	
4	9	10	15	16	23	24	27	29	39	6	8	12	13	14	18	19	20	37	38	3	1	71	129	2145	0	75	0	56	2	0	0	0	
3	6	18	20	24	30	32	33	34	37	7	8	9	10	14	16	19	21	22	36	0	2	70	195	0	114	705	25	0	1	1	0	0	
4	5	8	10	24	27	29	31	32	35	0	2	6	13	16	20	22	23	33	34	0	3	59	0	167	14489	0	109	15	1	0	0	0	
0	5	12	13	17	18	22	32	33	34	1	6	14	15	19	20	24	28	36	39	0	0	50	334	0	131	10295	152	0	0	0	0	0	
0	2	4	9	14	27	34	35	37	39	1	5	10	13	19	20	23	24	25	31	1	1	65	0	21375	468	0	2	90	1	0	0	0	
12	13	16	17	18	21	29	31	35	36	0	5	7	10	11	19	24	26	37	39	0	2	87	169	524	502	521	0	15	3	1	0	0	
0	2	3	10	13	21	24	28	37	39	5	6	8	15	20	25	32	34	35	38	2	3	81	37	0	0	143	153	0	6	0	0	0	
2	3	8	13	18	20	23	29	33	39	0	9	11	14	15	19	26	30	32	38	1	0	102	784	0	122	0	3	5	1	1	0	0	
1	3	6	14	18	22	23	34	37	38	4	10	13	15	24	27	28	31	35	39	1	1	16	27	0	60	173	0	2	1	0	0	0	
1	11	22	24	26	29	30	31	32	39	0	5	9	12	15	16	17	33	35	38	1	2	86	93	0	0	0	1119	27	1	0	0	0	
7	8	11	12	18	19	22	25	30	37	1	3	10	13	15	17	26	28	29	35	3	3	48	137	0	458	200	0	66	3	0	1	0	
1	8	9	14	16	20	21	25	34	36	0	3	6	12	18	26	29	31	32	35	2	0	49	363	0	149	23	0	2	0	0	0	0	
3	10	14	18	20	22	28	30	33	38	0	2	5	8	9	11	16	17	21	31	2	1	35	111	1433	0	0	2193	13	0	1	0	0	
2	8	9	10	13	14	16	22	32	39	3	5	7	17	18	19	23	25	28	35	1	2	92	145	12632	0	0	272	24	1	0	0	0	
0	9	10	12	16	19	22	24	28	35	1	2	3	6	14	15	23	31	33	38	2	3	25	0	12253	197	192	0	75	0	1	0	0	
6	7	9	14	15	19	21	28	30	39	1	3	8	11	18	20	23	29	31	37	2	0	81	179	1071	0	5114	0	1	0	0	0	0	
3	6	10	12	22	24	27	29	32	38	4	5	7	8	11	13	18	21	35	36	2	1	72	71	0	120	387	0	0	3	1	0	0	
1	2	3	16	17	18	32	33	38	39	0	10	12	14	15	25	29	31	34	36	2	2	24	181	345	107	71	0	0	3	0	0	0	
2	5	15	16	19	25	26	30	34	36	0	1	6	7	8	21	28	32	33	37	2	3	55	72	0	68	0	151	2	1	1	0	0	
0	1	6	7	20	25	31	32	36	39	2	9	10	11	16	19	22	30	34	37	1	0	54	1335	4736	884	0	180	0	1	1	0	0	
5	13	15	18	20	25	28	33	34	37	2	3	8	11	12	16	17	23	29	35	1	1	82	0	19085	60	180	367	13	0	1	0	0	
0	6	11	21	22	27	28	30	36	37	1	5	13	17	19	20	26	31	38	39	3	2	66	71	128	0	650	388	3	1	0	0	0	
6	14	15	16	17	22	28	31	33	38	2	5	10	11	12	13	19	20	32	39	3	3	48	67	0	0	1101	3	5	1	1	0	0	
2	13	19	20	25	28	29	36	37	39	1	4	7	8	17	22	24	26	30	34	3	0	62	302	259	1338	0	176	99	7	1	0	0	
0	4	10	12	13	14	25	30	32	36	5	7	8	9	16	21	26	27	31	38	2	1	23	47	0	5416	0	0	2	1	0	0	0	
0	3	13	24	25	27	28	32	34	39	4	5	7	15	16	17	19	21	29	35	0	2	77	121	2156	84	0	506	0	1	1	0	0	
2	3	6	8	10	15	25	28	32	36	0	5	12	14	16	19	20	24	31	33	0	3	48	82	115	86	0	57	0	7	1	0	0	
0	8	9	17	21	24	25	29	32	34	12	13	15	30	31	33	35	36	38	39	1	0	47	1569	0	803	631	0	820	2	1	0	0	
2	3	7	12	21	24	26	31	36	39	0	1	4	10	13	15	22	23	37	38	2	1	76	0	645	299	10188	0	27	3	0	0	0	
1	2	3	9	18	27	30	32	35	39	0	7	16	20	21	25	26	29	33	36	2	2	78	95	1973	0	8337	4	0	0	0	0	0	
0	3	7	11	19	23	25	27	31	36	2	5	6	9	17	22	26	29	32	35	0	3	95	53	0	619	247	637	37	2	0	0	0	
0	3	5	7	12	15	20	21	27	32	4	8	10	22	23	24	29	30	33	36	0	0	47	618	89	0	346	236	25	1	1	0	0	
3	4	6	13	17	19	27	31	35	36	0	7	10	11	21	22	24	28	33	39	2	1	59	51	1324	102	0	0	0	7	1	0	0	
0	1	6	10	12	19	34	35	36	37	5	8	14	17	22	24	27	29	31	32	0	2	24	779	4972	163	77	665	38	8	1	0	0	
1	7	12	14	15	18	20	22	23	31	0	8	13	16	17	25	28	29	37	39	2	3	69	92	47	0	0	270	8	3	1	0	0	
3	9	12	17	20	21	22	25	28	32	4	7	8	10	16	24	29	30	38	39	2	0	113	546	0	168	241	460	8	0	1	0	0	
2	8	12	15	17	19	31	35	37	39	0	5	6	11	21	22	23	25	27	33	2	1	77	778	196	477	0	4	98	0	0	0	0	
1	3	7	8	20	23	28	32	36	39	10	14	19	21	24	26	27	30	31	33	0	2	47	1211	325	5638	229	331	4	0	1	0	0	
3	4	11	12	19	21	23	28	32	39	6	7	8	10	16	17	25	27	34	36	0	3	54	91	83	79	0	0	29	2	0	0	0	
0	2	3	7	9	14	16	19	20	39	1	4	5	10	17	25	26	27	31	34	1	0	96	2081	10164	56	0	4	2	0	0	0	0	
3	4	13	21	22	28	29	30	32	33	2	6	8	9	18	26	31	34	38	39	0	1	120	220	3667	35	0	0	5	1	0	0	0	
6	11	14	16	18	20	21	28	29	32	0	9	10	13	17	25	30	31	36	37	0	2	36	274	0	313	79	1	0	0	0	0	0	
0	4	5	20	24	28	29	31	32	34	9	11	12	14	17	19	23	27	30	35	3	3	32	399	11511	1041	19154	462	0	1	1	0	0	
0	3	4	8	11	19	25	27	36	37	10	12	15	16	18	28	31	32	33	39	0	0	75	394	0	7555	35	91	0	2	1	0	0	
1	4	16	17	20	21	27	31	38	39	0	5	11	12	13	15	24	28	30	34	0	1	14	103	0	218	6181	63	4	1	0	1	0	
2	4	5	8	11	17	26	27	33	38	1	9	16	20	22	25	34	35	36	37	2	2	42	75	51	40	134	0	7	0	0	0	0	
0	2	8	24	28	30	32	33	35	38	1	4	6	13	15	18	23	25	29	37	1	3	64	136	101	0	468	101	20	1	0	0	0	
0	1	4	13	18	21	23	27	33	36	2	6	12	19	22	25	35	37	38	39	0	0	56	171	1341	0	575	30	2	1	0	0	0	
3	6	8	11	15	22	25	26	37	38	1	2	5	14	16	23	24	30	34	36	0	1	20	64	3400	69	0	9	0	1	1	0	0	
2	3	4	8	9	20	23	27	28	30	0	5	7	11	12	14	18	19	34	35	0	2	78	132	6392	21733	0	1140	141	10	1	0	0	
0	9	19	24	26	28	33	34	37	38	2	8	11	12	15	20	25	27	32	35	1	3	59	0	24023	0	342	0	15	5	1	0	0	
2	8	12	15	18	21	24	26	38	39	13	14	16	17	19	22	23	31	33	35	0	0	78	819	712	0	843	1552	7	1	1	0	0	
2	3	10	11	12	18	24	27	31	34	1	5	6	9	15	21	29	30	33	38	1	1	46	0	0	98	342	114	0	3	0	0	0	
4	12	14	19	25	26	27	32	35	36	2	9	13	15	16	21	28	34	37	38	0	2	20	213	1657	1108	10030	0	141	1	0	0	0	
0	4	7	10	11	13	16	17	21	26	2	12	15	22	28	30	32	34	38	39	3	3	74	533	293	86	766	625	33	0	1	1	0	
